4.39042759,-1
4.40714,-1
4.424145,-1
4.439832,-1
4.45670366,-1
4.473261,-1
4.490269,-1
4.50645447,-1
4.52263,-1
4.54019,-1
4.55621624,-1
4.57328653,-1
4.589294,-1
4.606239,-1
4.626178,-1
4.642196,-1
4.65909529,-1
4.6763196,-1
4.692346,-1
4.708837,-1
4.72543049,-1
4.741649,-1
4.75941753,-1
4.7763176,-1
4.792958,-1
4.80954456,-1
4.826042,-1
4.842287,-1
4.862512,-1
4.87908936,-1
4.89563036,-1
4.912749,-1
4.928725,-1
4.945752,-1
4.96151543,-1
4.97844172,-1
4.99498129,-1
5.011905,-1
5.02892828,-1
5.044905,-1
5.06088161,-1
5.07776976,-1
5.097252,-1
5.114116,-1
5.13047647,-1
5.147101,-1
5.16411448,-1
5.18081474,-1
5.196718,-1
5.21413755,-1
5.2302494,-1
5.246416,-1
5.26294136,-1
5.280264,-1
5.29632,-1
5.312694,-1
5.32938433,-1
5.3505125,-1
5.36675644,-1
5.38321161,-1
5.399913,-1
5.416738,-1
5.43359137,-1
5.449986,-1
5.466329,-1
5.482469,-1
5.49927425,-1
5.515859,-1
5.533047,-1
5.54874945,-1
5.565831,-1
5.585643,-1
5.60242271,-1
5.618758,-1
5.63528538,-1
5.65186262,-1
5.66882467,-1
5.68497324,-1
5.70122147,-1
5.71887445,-1
5.73488951,-1
5.751337,-1
5.768007,-1
5.784446,-1
5.800675,-1
5.81757164,-1
5.83724451,-1
5.85415936,-1
5.87011766,-1
5.88656569,-1
5.9028163,-1
5.92021942,-1
5.93624258,-1
5.953228,-1
5.969425,-1
5.985928,-1
6.00217533,-1
6.01927853,-1
6.03564453,-1
6.05228853,-1
6.069641,-1
6.086314,-1
6.10249853,-1
6.11942863,-1
6.136478,-1
6.152539,-1
6.169466,-1
6.185671,-1
6.20215559,-1
6.21953249,-1
6.2355423,-1
6.251947,-1
6.2685833,-1
6.28556156,-1
6.301314,-1
6.321196,-1
6.337587,-1
6.35380745,-1
6.370409,-1
6.386948,-1
6.40335,-1
6.420682,-1
6.43668032,-1
6.453722,-1
6.46975565,-1
6.486316,-1
6.502632,-1
6.519747,-1
6.53674364,-1
6.556056,-1
6.57285547,-1
6.589323,-1
6.60594654,-1
6.622084,-1
6.63907433,-1
6.655605,-1
6.67217731,-1
6.6887,-1
6.705279,-1
6.721539,-1
6.739156,-1
6.75509644,-1
6.77156973,-1
6.78812933,-1
6.80601263,-1
6.822846,-1
6.839176,-1
6.85627747,-1
6.873219,-1
6.88921976,-1
6.90541124,-1
6.9217,-1
6.938542,-1
6.95533228,-1
6.972345,-1
6.988436,-1
7.005328,-1
7.02107954,-1
7.039761,-1
7.05638266,-1
7.07346153,-1
7.0894165,-1
7.10595,-1
7.12218332,-1
7.13944244,-1
7.15566,-1
7.17244,-1
7.18945456,-1
7.20547,-1
7.22162,-1
7.23875332,-1
7.25550652,-1
7.27169752,-1
7.29222,-1
7.308795,-1
7.324997,-1
7.34129763,-1
7.35801554,-1
7.374556,-1
7.39165163,-1
7.40768433,-1
7.4246397,-1
7.44049263,-1
7.4573946,-1
7.473952,-1
7.49071741,-1
7.50708532,-1
7.52693,-1
7.54373,-1
7.56044769,-1
7.57672167,-1
7.59372,-1
7.609808,-1
7.62685251,-1
7.64380455,-1
7.659557,-1
7.676037,-1
7.692875,-1
7.70992041,-1
7.725931,-1
7.7426796,-1
7.761045,-1
7.777713,-1
7.7950964,-1
7.81106234,-1
7.827366,-1
7.84410048,-1
7.860829,-1
7.87714052,-1
7.89420938,-1
7.910188,-1
7.926766,-1
7.94301558,-1
7.960208,-1
7.97648,-1
7.993273,-1
8.013276,-1
8.03027248,-1
8.046373,-1
8.06265,-1
8.079497,-1
8.096395,-1
8.113402,-1
8.129408,-1
8.146478,-1
8.16214752,-1
8.179513,-1
8.195514,-1
8.212593,-1
8.228612,-1
8.245616,-1
8.267329,-1
8.283203,-1
8.300016,-1
8.31676,-1
8.333164,-1
8.349868,-1
8.366715,-1
8.382425,-1
8.399913,-1
8.416776,-1
8.432351,-1
8.448783,-1
8.465883,-1
8.482465,-1
8.50201,-1
8.518782,-1
8.535808,-1
8.55176,-1
8.568271,-1
8.584869,-1
8.60101,-1
8.617915,-1
8.634431,-1
8.651001,-1
8.667559,-1
8.684882,-1
8.7004,-1
8.717915,-1
8.736373,-1
8.75298,-1
8.769945,-1
8.786125,-1
8.802504,-1
8.819962,-1
8.835962,-1
8.852473,-1
8.869065,-1
8.886031,-1
8.901823,-1
8.919051,-1
8.935252,-1
8.952091,-1
8.968408,-1
8.98635,-1
9.002914,-1
9.01954,-1
9.036191,-1
9.052692,-1
9.069232,-1
9.086267,-1
9.102087,-1
9.119359,-1
9.135503,-1
9.152075,-1
9.168625,-1
9.185227,-1
9.201532,-1
9.21983051,-1
9.236489,-1
9.253447,-1
9.269645,-1
9.286481,-1
9.303218,-1
9.319482,-1
9.335906,-1
9.352543,-1
9.369646,-1
9.385719,-1
9.401935,-1
9.41882,-1
9.435856,-1
9.45196,-1
9.470031,-1
9.486775,-1
9.503787,-1
9.519524,-1
9.536776,-1
9.552987,-1
9.569559,-1
9.586024,-1
9.602531,-1
9.619872,-1
9.635871,-1
9.652311,-1
9.668871,-1
9.685882,-1
9.70487,-1
9.721136,-1
9.73807,-1
9.754943,-1
9.771199,-1
9.787776,-1
9.804351,-1
9.820561,-1
9.838107,-1
9.854094,-1
9.87060452,-1
9.887196,-1
9.903777,-1
9.919951,-1
9.93719,-1
9.955678,-1
9.972216,-1
9.988699,-1
10.0052671,-1
10.0215139,-1
10.0383787,-1
10.0549164,-1
10.0714684,-1
10.088233,-1
10.1052246,-1
10.120966,-1
10.13828,-1
10.1543188,-1
10.1713133,-1
10.1894207,-1
10.2063246,-1
10.22307,-1
10.2394419,-1
10.2557383,-1
10.2723827,-1
10.2888727,-1
10.3054276,-1
10.3217278,-1
10.3385658,-1
10.3551455,-1
10.3717356,-1
10.3884706,-1
10.4055176,-1
10.4212236,-1
10.4390736,-1
10.4564962,-1
10.4725609,-1
10.4895792,-1
10.5056305,-1
10.521719,-1
10.5386171,-1
10.5551081,-1
10.5716639,-1
10.5882444,-1
10.60486,-1
10.621398,-1
10.6386948,-1
10.6546583,-1
10.6741991,-1
10.6908607,-1
10.7076893,-1
10.7246876,-1
10.7404652,-1
10.7570848,-1
10.7737417,-1
10.790225,-1
10.8068638,-1
10.8239651,-1
10.8396578,-1
10.8569908,-1
10.8731174,-1
10.8900461,-1
10.9062557,-1
10.92544,-1
10.9417772,-1
10.9583626,-1
10.9750938,-1
10.9921741,-1
11.008153,-1
11.02518,-1
11.0418453,-1
11.0577526,-1
11.0743093,-1
11.0912075,-1
11.1074686,-1
11.1242962,-1
11.1409264,-1
11.1601954,-1
11.1768217,-1
11.193387,-1
11.2103033,-1
11.2264576,-1
11.243021,-1
11.2596388,-1
11.2763834,-1
11.2933569,-1
11.3093033,-1
11.32636,-1
11.3422441,-1
11.3590822,-1
11.3763943,-1
11.3923273,-1
11.4114094,-1
11.42751,-1
11.44438,-1
11.4610767,-1
11.4774132,-1
11.4937687,-1
11.5105019,-1
11.5269222,-1
11.5432158,-1
11.5605068,-1
11.5766649,-1
11.5935268,-1
11.6106024,-1
11.62991,-1
11.6465864,-1
11.6622877,-1
11.6791792,-1
11.6957,-1
11.7126236,-1
11.7288446,-1
11.7456913,-1
11.7616644,-1
11.7787457,-1
11.7957516,-1
11.8117914,-1
11.8282938,-1
11.8448229,-1
11.861455,-1
11.87831,-1
11.894927,-1
11.9115019,-1
11.9280758,-1
11.94491,-1
11.960866,-1
11.9779978,-1
11.99432,-1
12.0109568,-1
12.0274792,-1
12.0440617,-1
12.0606775,-1
12.0771618,-1
12.0940733,-1
12.1111526,-1
12.1280594,-1
12.1443129,-1
12.1607523,-1
12.1780605,-1
12.194128,-1
12.2111712,-1
12.2271423,-1
12.2441826,-1
12.2599745,-1
12.2767973,-1
12.2934189,-1
12.3101969,-1
12.3265171,-1
12.3428278,-1
12.3602438,-1
12.3763866,-1
12.3934135,-1
12.4094591,-1
12.4260769,-1
12.4422665,-1
12.459465,-1
12.4757318,-1
12.4924755,-1
12.5089226,-1
12.52549,-1
12.5423012,-1
12.5585947,-1
12.5755472,-1
12.5939255,-1
12.610548,-1
12.6276178,-1
12.6436958,-1
12.6599741,-1
12.6767759,-1
12.6938381,-1
12.7099514,-1
12.7268267,-1
12.7427168,-1
12.75982,-1
12.7769957,-1
12.7928772,-1
12.8099022,-1
12.8258657,-1
12.8461456,-1
12.8626337,-1
12.8799324,-1
12.8959436,-1
1.751606,-1
1.814285,-1
2.0450902,-1
2.09460163,-1
2.12743926,-1
2.15396476,-1
2.185062,-1
2.2134738,-1
2.23660016,-1
2.25783062,-1
2.28171825,-1
2.30678916,-1
2.323645,-1
2.340324,-1
2.35699129,-1
2.373694,-1
2.39088249,-1
2.40715027,-1
2.43256426,-1
2.449619,-1
2.465967,-1
2.483323,-1
2.50033021,-1
2.51731515,-1
2.534393,-1
2.55256,-1
2.56932354,-1
2.58571124,-1
2.60267639,-1
2.62006187,-1
2.64526463,-1
2.66179371,-1
2.67851424,-1
2.69668961,-1
2.71477771,-1
2.73273969,-1
2.75141287,-1
2.76997161,-1
2.78809881,-1
2.80645657,-1
2.82608128,-1
2.851503,-1
2.86807942,-1
2.88411117,-1
2.9027338,-1
2.92047,-1
2.93816566,-1
2.95532227,-1
2.975029,-1
2.991702,-1
3.008256,-1
3.02425814,-1
3.04252148,-1
3.06624317,-1
3.0838182,-1
3.09990621,-1
3.117491,-1
3.13374567,-1
3.150391,-1
3.16698956,-1
3.1835928,-1
3.20097542,-1
3.217023,-1
3.234361,-1
3.25061846,-1
3.27586174,-1
3.29245877,-1
3.30963755,-1
3.32593846,-1
3.343499,-1
3.359748,-1
3.37744784,-1
3.39525366,-1
3.41184568,-1
3.42841387,-1
3.445109,-1
3.4692204,-1
3.48559642,-1
3.502383,-1
3.52036142,-1
3.53643823,-1
3.55414248,-1
3.57076383,-1
3.58782125,-1
3.60453081,-1
3.621377,-1
3.637661,-1
3.65899086,-1
3.68414712,-1
3.70210767,-1
3.719066,-1
3.73587251,-1
3.75298786,-1
3.76964545,-1
3.78762,-1
3.80454326,-1
3.820755,-1
3.8373158,-1
3.854364,-1
3.87762618,-1
3.8948977,-1
3.91073871,-1
3.927264,-1
3.943631,-1
3.960458,-1
3.976957,-1
3.99352241,-1
4.01025724,-1
4.02698565,-1
4.04364538,-1
4.05981445,-1
4.082498,-1
4.09913158,-1
4.116041,-1
4.13215828,-1
4.14912844,-1
4.165769,-1
4.182009,-1
4.19846725,-1
4.21518,-1
4.23223972,-1
4.24816,-1
4.26483727,-1
4.28765345,-1
4.303818,-1
4.320659,-1
4.337296,-1
4.35636854,-1
4.37386847,-1
4.391462,-1
4.41023636,-1
4.43009043,-1
4.446333,-1
4.463307,-1
4.488242,-1
4.504324,-1
4.521295,-1
4.537835,-1
4.55531168,-1
4.57280827,-1
4.58856249,-1
4.604762,-1
4.621454,-1
4.63811541,-1
4.654633,-1
4.67863369,-1
4.695366,-1
4.71424341,-1
4.733198,-1
4.752801,-1
4.771727,-1
4.79128361,-1
4.80836535,-1
4.82868576,-1
4.8485465,-1
4.867479,-1
4.88418341,-1
4.908755,-1
4.925214,-1
4.94253969,-1
4.95860767,-1
4.97510862,-1
4.99188471,-1
5.008642,-1
5.025321,-1
5.04145432,-1
5.058142,-1
5.07469034,-1
5.09781361,-1
5.114721,-1
5.131713,-1
5.14760828,-1
5.16383648,-1
5.18066454,-1
5.1978116,-1
5.21479464,-1
5.230358,-1
5.246939,-1
5.263525,-1
5.28027344,-1
5.30249357,-1
5.31909847,-1
5.335849,-1
5.352404,-1
5.368991,-1
5.38493633,-1
5.40187645,-1
5.41884661,-1
5.435122,-1
5.45159626,-1
5.468257,-1
5.48459625,-1
5.50788355,-1
5.52357149,-1
5.54055357,-1
5.557126,-1
5.573979,-1
5.59114265,-1
5.60705948,-1
5.623659,-1
5.64026,-1
5.65698242,-1
5.673436,-1
5.69736671,-1
5.71390629,-1
5.731292,-1
5.747471,-1
5.763717,-1
5.7806263,-1
5.797303,-1
5.81381655,-1
5.83048964,-1
5.84697866,-1
5.86311,-1
5.880149,-1
5.90247536,-1
5.919261,-1
5.93560266,-1
5.952439,-1
5.97083044,-1
5.987434,-1
6.0036273,-1
6.02080774,-1
58.69102,-1
58.73104,-1
58.7626228,-1
58.78771,-1
58.81129,-1
58.83949,-1
58.8623276,-1
58.8830223,-1
58.90406,-1
58.92595,-1
58.94714,-1
58.9696159,-1
59.00048,-1
59.0224075,-1
59.0464172,-1
59.0669556,-1
59.08823,-1
59.1095619,-1
59.1313248,-1
59.15216,-1
59.1736526,-1
59.1944847,-1
59.2157326,-1
59.2369843,-1
59.2683525,-1
59.2935333,-1
59.3139839,-1
59.33568,-1
59.3578529,-1
59.377697,-1
59.39799,-1
59.4181061,-1
59.443,-1
59.4713936,-1
59.4993744,-1
59.5207138,-1
59.54791,-1
59.5662155,-1
59.5846443,-1
59.6022377,-1
59.6208534,-1
59.63746,-1
59.6542435,-1
59.6724319,-1
59.6906052,-1
59.7101974,-1
59.7294426,-1
59.7512474,-1
59.7799149,-1
59.7984848,-1
59.8187027,-1
59.8366127,-1
59.85531,-1
59.873455,-1
59.8907776,-1
59.90839,-1
59.9257431,-1
59.94312,-1
59.96086,-1
59.9802437,-1
60.00714,-1
60.02501,-1
60.0465469,-1
60.06657,-1
60.08542,-1
60.1032753,-1
60.1211243,-1
60.13946,-1
60.1571274,-1
60.1742744,-1
60.19159,-1
60.20877,-1
60.23428,-1
60.2520752,-1
60.2705879,-1
60.2882652,-1
60.30652,-1
60.32758,-1
60.3452644,-1
60.36284,-1
60.3805275,-1
60.39904,-1
60.4167328,-1
60.43395,-1
60.4611435,-1
60.479084,-1
60.4970436,-1
60.5144844,-1
60.5340576,-1
60.5591125,-1
60.5810547,-1
60.60051,-1
60.62298,-1
60.6410866,-1
60.6594963,-1
60.677578,-1
60.70838,-1
60.73462,-1
60.76092,-1
60.78719,-1
60.8125343,-1
60.8401833,-1
60.8658562,-1
60.88587,-1
60.9035263,-1
60.92109,-1
60.9398575,-1
60.9574966,-1
60.9859924,-1
61.0070724,-1
61.0247345,-1
61.0447159,-1
61.06407,-1
61.08524,-1
61.10669,-1
61.1242523,-1
61.1435776,-1
61.16338,-1
61.19295,-1
61.25451,-1
61.2780838,-1
61.30361,-1
61.34093,-1
61.3739052,-1
61.4032936,-1
61.4322548,-1
61.46105,-1
61.4907646,-1
61.5189819,-1
61.5487976,-1
61.58634,-1
61.61737,-1
61.64653,-1
61.6750336,-1
61.71081,-1
61.7407761,-1
61.77551,-1
61.80529,-1
61.8316879,-1
61.8591576,-1
61.88585,-1
61.9215622,-1
61.9480133,-1
61.97548,-1
62.0033073,-1
62.0304756,-1
62.0589142,-1
62.08588,-1
62.1136475,-1
62.1409378,-1
62.167366,-1
62.1953621,-1
62.22222,-1
62.2504845,-1
62.2680931,-1
62.2857056,-1
62.30319,-1
62.32062,-1
62.3379021,-1
62.35502,-1
62.3731728,-1
62.3907242,-1
62.4086227,-1
62.4261971,-1
62.4434471,-1
62.469532,-1
62.48704,-1
62.5039864,-1
62.52132,-1
62.54011,-1
62.5574532,-1
62.574707,-1
62.59203,-1
62.6102524,-1
62.6275635,-1
62.6448822,-1
62.6626129,-1
62.68905,-1
62.7105,-1
62.7310638,-1
62.75403,-1
62.77533,-1
62.79492,-1
62.81366,-1
62.831604,-1
62.8497467,-1
62.867363,-1
62.8848724,-1
62.90272,-1
62.92828,-1
62.94575,-1
62.9641762,-1
62.9831963,-1
63.0017471,-1
63.01955,-1
63.03735,-1
63.054348,-1
63.0728722,-1
63.0906219,-1
63.10771,-1
63.12501,-1
63.1503,-1
63.16867,-1
63.18628,-1
63.20375,-1
63.22079,-1
63.2397537,-1
63.2572632,-1
63.2741051,-1
63.29137,-1
63.3095131,-1
63.3310356,-1
63.3502846,-1
63.3769073,-1
63.3939133,-1
63.4113922,-1
63.4290771,-1
63.4474831,-1
63.464817,-1
63.4825172,-1
63.50014,-1
63.5186234,-1
63.53605,-1
63.55354,-1
63.5735435,-1
63.6018372,-1
63.620594,-1
63.63773,-1
63.6549263,-1
63.6736755,-1
63.69094,-1
63.7092667,-1
63.72626,-1
63.743557,-1
63.76084,-1
63.77923,-1
63.7966728,-1
63.82284,-1
63.8405342,-1
63.85908,-1
63.8771667,-1
63.8939629,-1
63.91136,-1
63.9290161,-1
63.947403,-1
63.9649124,-1
63.9824562,-1
64.0000153,-1
64.01887,-1
64.044426,-1
64.06198,-1
64.0795441,-1
64.09724,-1
64.11433,-1
64.13208,-1
64.1500549,-1
64.16776,-1
64.18513,-1
64.20243,-1
64.21971,-1
64.23708,-1
64.2625046,-1
64.28067,-1
64.30018,-1
64.3201752,-1
64.3372955,-1
64.35391,-1
64.37156,-1
64.38921,-1
64.4066849,-1
64.42443,-1
64.44155,-1
64.458725,-1
64.48352,-1
64.50171,-1
64.51902,-1
64.53566,-1
64.55268,-1
64.5710144,-1
64.5880356,-1
64.6053,-1
64.6225,-1
64.640564,-1
64.65746,-1
64.67503,-1
64.70177,-1
64.72481,-1
64.7479553,-1
64.7692642,-1
64.79041,-1
64.81069,-1
64.83194,-1
64.85022,-1
64.866806,-1
64.88349,-1
64.90004,-1
64.9175949,-1
64.94218,-1
64.95875,-1
64.97745,-1
64.99398,-1
65.01121,-1
65.0277557,-1
65.04432,-1
65.060936,-1
65.0775,-1
65.09382,-1
65.1106644,-1
65.12839,-1
65.15285,-1
65.16946,-1
65.18603,-1
65.20301,-1
65.21956,-1
65.2358,-1
65.25271,-1
65.26927,-1
65.28586,-1
65.30248,-1
65.3194351,-1
65.3356247,-1
65.36013,-1
65.3764954,-1
65.39301,-1
65.41072,-1
65.42648,-1
65.44308,-1
65.45988,-1
65.47612,-1
65.4930344,-1
65.50965,-1
65.52798,-1
65.54462,-1
65.56855,-1
65.585144,-1
65.60235,-1
65.619,-1
65.63517,-1
65.65284,-1
65.66987,-1
65.68648,-1
65.70392,-1
65.72387,-1
65.74411,-1
65.76246,-1
65.79181,-1
65.81007,-1
65.8274155,-1
65.84556,-1
65.8629761,-1
65.8791962,-1
65.89567,-1
65.91306,-1
65.92891,-1
65.94572,-1
65.96296,-1
65.97938,-1
66.00391,-1
66.02243,-1
66.03893,-1
66.05469,-1
66.07272,-1
66.08816,-1
66.1046753,-1
66.12211,-1
66.1377945,-1
66.15519,-1
66.1709442,-1
66.18832,-1
66.21441,-1
66.23108,-1
66.24755,-1
66.26411,-1
66.28066,-1
66.29732,-1
66.31389,-1
66.33043,-1
66.3469238,-1
66.3643341,-1
66.38007,-1
66.3973846,-1
66.42273,-1
66.4397659,-1
66.45543,-1
66.472435,-1
66.488884,-1
66.5059357,-1
66.5219345,-1
66.53863,-1
66.55435,-1
66.5715256,-1
66.5890961,-1
66.6044,-1
66.6292953,-1
66.6464844,-1
66.66243,-1
66.69061,-1
66.71263,-1
66.72973,-1
66.7491455,-1
66.77332,-1
66.8083038,-1
66.83036,-1
66.85516,-1
66.87452,-1
66.90334,-1
66.9231644,-1
66.94191,-1
66.9603348,-1
66.97907,-1
66.99762,-1
67.01494,-1
67.0343,-1
67.05334,-1
67.07099,-1
67.08984,-1
67.10851,-1
67.13436,-1
67.15367,-1
67.17329,-1
67.19107,-1
67.20867,-1
67.2256851,-1
67.24358,-1
67.26237,-1
67.280304,-1
67.29778,-1
67.31593,-1
67.33294,-1
67.35811,-1
67.3744,-1
67.3913956,-1
67.40829,-1
67.4249344,-1
67.44472,-1
67.46027,-1
67.477,-1
67.49364,-1
67.5099945,-1
67.52711,-1
67.54316,-1
67.565506,-1
67.58221,-1
67.5992355,-1
67.61928,-1
67.6387,-1
67.6555939,-1
67.67328,-1
67.69064,-1
67.71067,-1
67.7275162,-1
67.74521,-1
67.76234,-1
67.78724,-1
67.80629,-1
67.8231,-1
67.83995,-1
67.8599243,-1
67.87873,-1
67.89512,-1
67.91219,-1
67.92949,-1
1.92108822,-1
1.97171307,-1
2.20478868,-1
2.24616551,-1
2.280519,-1
2.31491065,-1
2.358356,-1
2.390284,-1
2.41871,-1
2.45122337,-1
2.47639966,-1
2.502076,-1
2.524073,-1
2.55191565,-1
2.57590055,-1
2.59895086,-1
2.6227262,-1
2.64763355,-1
2.67938066,-1
2.70198417,-1
2.72597718,-1
2.7483778,-1
2.77075338,-1
2.794699,-1
2.81840754,-1
2.8490088,-1
2.87682748,-1
2.90463614,-1
2.93423629,-1
2.97718668,-1
3.008392,-1
3.03619242,-1
3.058781,-1
3.08208466,-1
3.1037693,-1
3.12298512,-1
3.14407372,-1
3.16343474,-1
3.182443,-1
3.20604873,-1
3.22809434,-1
3.25548744,-1
3.282823,-1
3.30281734,-1
3.322482,-1
3.34494829,-1
3.36695933,-1
3.38881254,-1
3.410853,-1
3.43240428,-1
3.45461631,-1
3.47847414,-1
3.50651073,-1
3.52596831,-1
3.54552031,-1
3.565266,-1
3.584678,-1
3.60354877,-1
3.6222856,-1
3.64132786,-1
3.66085172,-1
3.67947125,-1
3.69856787,-1
3.718708,-1
3.75157046,-1
3.77264571,-1
3.790733,-1
3.81130362,-1
3.82980251,-1
3.85128975,-1
3.87160015,-1
3.89309287,-1
3.916525,-1
3.94045067,-1
3.96185517,-1
3.990596,-1
4.017373,-1
4.04405975,-1
4.07208872,-1
4.10101748,-1
4.12640238,-1
4.15151644,-1
4.17746,-1
4.198576,-1
4.218767,-1
4.23818731,-1
4.266352,-1
4.29072666,-1
4.312954,-1
4.332994,-1
4.354491,-1
4.373894,-1
4.394566,-1
4.415978,-1
4.438078,-1
4.46066236,-1
4.48152733,-1
4.500448,-1
4.527108,-1
4.545556,-1
4.5640564,-1
4.58302832,-1
4.601426,-1
4.62094069,-1
4.63971472,-1
4.659254,-1
4.67908669,-1
4.70096874,-1
4.721689,-1
4.750171,-1
4.77170753,-1
4.792856,-1
4.81222773,-1
4.833215,-1
4.852379,-1
4.87180471,-1
4.88988352,-1
4.909053,-1
4.92756844,-1
4.9450264,-1
4.96240664,-1
4.98981953,-1
5.013224,-1
5.034719,-1
5.05489254,-1
5.07823,-1
5.098396,-1
5.11876869,-1
5.13876152,-1
5.159209,-1
5.1772933,-1
5.19685,-1
5.222835,-1
5.240613,-1
5.26090765,-1
5.28262138,-1
5.30132246,-1
5.31898451,-1
5.337721,-1
5.35691833,-1
5.374607,-1
5.393096,-1
5.40978,-1
5.434995,-1
5.452376,-1
5.47036648,-1
5.487483,-1
5.50411224,-1
5.520276,-1
5.53918552,-1
5.55852842,-1
5.575862,-1
5.59367037,-1
5.612557,-1
5.630473,-1
5.65612364,-1
5.675588,-1
5.69269276,-1
5.70940733,-1
5.726619,-1
5.744728,-1
5.761664,-1
5.778513,-1
5.79505,-1
5.8135457,-1
5.830489,-1
5.848169,-1
5.873212,-1
5.89130259,-1
5.90912771,-1
5.926417,-1
5.94529,-1
5.96455669,-1
5.981934,-1
6.000513,-1
6.02015829,-1
6.0387435,-1
6.0553174,-1
6.072873,-1
6.10133171,-1
6.11871338,-1
6.137801,-1
6.155392,-1
6.17349243,-1
6.19023657,-1
6.2068224,-1
6.223106,-1
6.24203062,-1
6.26025248,-1
6.285188,-1
6.313313,-1
6.333886,-1
6.352968,-1
6.37317133,-1
6.393183,-1
6.412007,-1
6.4308815,-1
6.45074368,-1
6.47146273,-1
6.493958,-1
6.51300144,-1
6.54285669,-1
6.56059837,-1
6.580101,-1
6.60059547,-1
6.62032175,-1
6.639255,-1
6.65736961,-1
6.676163,-1
6.69459,-1
6.713935,-1
6.73402166,-1
6.752859,-1
6.781021,-1
6.80252552,-1
6.82346439,-1
6.84379959,-1
6.86391,-1
6.887252,-1
6.9088645,-1
6.930511,-1
6.948965,-1
6.967588,-1
6.98658657,-1
7.018924,-1
7.042244,-1
7.06349468,-1
7.085517,-1
7.105472,-1
7.126818,-1
7.14773846,-1
7.166233,-1
7.183668,-1
7.202344,-1
7.22005463,-1
7.23899126,-1
7.26652336,-1
7.28917551,-1
7.308656,-1
7.32654667,-1
7.345736,-1
7.363318,-1
7.38173676,-1
7.3986907,-1
7.41610241,-1
7.4337244,-1
7.451388,-1
7.477475,-1
7.494529,-1
7.51146364,-1
7.52825,-1
7.544898,-1
7.56104469,-1
7.577966,-1
7.59452343,-1
7.611243,-1
7.62771845,-1
7.644473,-1
7.67068768,-1
7.68835974,-1
7.705137,-1
7.72137451,-1
7.7382617,-1
7.755713,-1
7.77227354,-1
7.788845,-1
7.80541229,-1
7.82358932,-1
7.84040356,-1
7.857147,-1
7.88199329,-1
7.8987155,-1
7.91542244,-1
7.93204355,-1
7.948949,-1
7.96539068,-1
7.981602,-1
7.998573,-1
8.017832,-1
8.034939,-1
8.051501,-1
8.075494,-1
8.093595,-1
8.11422348,-1
8.132016,-1
8.150334,-1
8.169763,-1
8.188464,-1
8.205524,-1
8.222421,-1
8.240887,-1
8.258464,-1
8.285579,-1
8.302964,-1
8.319974,-1
8.337299,-1
8.354567,-1
8.372364,-1
8.389677,-1
8.408033,-1
8.426598,-1
8.44572449,-1
8.462334,-1
8.479256,-1
8.504482,-1
8.52153,-1
8.538519,-1
8.556109,-1
8.573237,-1
8.590771,-1
8.609042,-1
8.626344,-1
8.642984,-1
8.660563,-1
8.677685,-1
8.694861,-1
8.721234,-1
8.738543,-1
8.755663,-1
8.773189,-1
8.791615,-1
8.80954,-1
8.826959,-1
